order_date,customer_id,email,product_id,quantity,price,shipping_status
2024-07-01,Customer 6777,user646@yahoo.com,PROD-111,2.0,153.76143692244642,Shipped
2024-01-13,6947,user268@yahoo.com,PROD-940,6.0,173.2327486982874,DELIVERED
2024-10-05,5349,user982@gmail.com,PROD-214,6.0,91.84530424955389,in transit
2024-08-04,C6179,user205@company.com,PROD-205,4.0,$83.71,DELIVERED
2024-12-20,CUST-7430,user741@hotmail.com,PROD-571,1.0,96.97869988603303,shipped
2024-12-26,CUST-7488,user406@outlook.com,PROD-992,8.0,169.5916147955598,delivered
2024-10-12,C7525,user619@yahoo.com,PROD-580,2.0,142.93420759248457,Delivered
2024-09-29,CUST-1689,user311@hotmail.com,PROD-556,1.0,66.82475616993644,pending
2025-01-03,6175,user537@yahoo.com,PROD-810,4.0,146.40611146387312,In Transit
2024-03-02,CUS-6078,user778@hotmail.com,PROD-120,6.0,144.01768605496193,SHIPPED
2024-03-24,CUST-6448,user521@company.com,PROD-914,1.0,57.587559901139365,In Transit
2025-01-02,Customer 7406,user477@gmail.com,PROD-516,4.0,61.37248279661571,In Transit
2024-08-04,Customer 9800,user219@company.com,PROD-611,8.0,158.75197553378322,Pending
2024-12-07,Customer 2638,user900@outlook.com,PROD-483,8.0,179.20281442316275,Pending
2025-01-31,CUS-2382,user915@yahoo.com,PROD-909,4.0,61.778895823599484,delivered
2024-07-05,Customer 4292,user643@yahoo.cm,PROD-892,6.0,71.59894153310898,In Transit
2024-01-19,Customer 1419,user279@company.com,PROD-357,5.0,73.27392625005889,in transit
2024-06-25,Customer 5517,user357@yahoo.com,PROD-119,6.0,46,shipped
2024-04-09,C8870,user534@yahoo.com,PROD-589,6.0,178.94305279605013,In Transit
2025-01-30,2549,user683@company.com,PROD-628,2.0,66.2812688313492,Delivered
2024-08-20,7140,user276@outlook.com,PROD-585,8.0,-99.29383981881237,SHIPPED
2025-02-06,5481,user624@gmail.com,PROD-183,1.0,109.8081660099847,Shipped
2024-03-16,CUST-7548,user374@yahoo.com,PROD-406,9.0,130.63803570332556,delivered
2024-09-21,7793,user891@yahoo.com,PROD-539,5.0,153.6161955494751,delivered
2024-10-10,C7007,user104@yahoo.com,PROD-363,6.0,159.00429663068908,In-Transit
2024-07-24,7356,user189@outlook.com,PROD-520,4.0,181.1071790993704,Delivered
2024-08-10,C9433,user207@hotmail.com,PROD-510,9.0,103.970828678962,Pending
2025-01-18,8380,user738@company.com,PROD-953,3.0,80,pending
2024-02-21,3385,user250@hotmail.com,PROD-571,4.0,40.45548234198148,shipped
2024-12-04,5268,user558@yahoo.com,,9.0,182.3003144104273,in transit
2025-01-01,Customer 9656,user754@yahoo.com,PROD-682,3.0,111.40628906208458,Delivered
2024-05-23,CUST-5592,user454@hotmail.com,PROD-480,8.0,84.25641131680742,DELIVERED
2025-01-07,Customer 5798,user125company.com,PROD-443,1.0,62.27306511149081,Shipped
2024-03-09,3355,user320@company.com,PROD-668,5.0,133.39996446238013,SHIPPED
2024-04-08,8961,user560@outlook.com,PROD-441,6.0,34.03570516890527,In-Transit
2025-01-30,Customer 9737, user435@company.com ,PROD-727,1.0,187.79218545037799,Delivered
2024-01-25,Customer 5719, user701@company.com ,PROD-881,7.0,29.084004255553268,In-Transit
2025-01-13,Customer 1593,user620@hotmail.com,PROD-691,6.0,109.17444935622625,Shipped
2024-02-22,CUST-4493,user198@company.com,,8.0,146.9839974675228,In Transit
2024-05-30,C7164,user464@yahoo.com,PROD-574,3.0,$89.72,In-Transit
,,,,,,
2024-02-26,CUS-1016,user476@company.com,PROD-535,7.0,64.50167429329942,Pending
2024-02-08,CUS-9616,user103yahoo.com,PROD-886,8.0,28.16323391564127,In Transit
2024-04-18,CUS-1571,user903@gmail.com,PROD-364,8.0,64.01074052587538,Delivered
2024-06-29,8177,user620@company.com,PROD-894,3.0,$61.83,pending
2024-02-11,C4897,user732@yahoo.com,PROD-912,2.0,$55.77,SHIPPED
2024-07-04,Customer 3279,user528@yahoo.com,PROD-736,1.0,56,delivered
2025-02-26,8451,user168@yahoo.com,PROD-612,9.0,19.049797407455024,Shipped
2025-02-01,CUST-1775,user467@outlook.com,PROD-908,1.0,170.5286079835672,In Transit
2024-08-10,CUST-7869,user189@gmail.com,PROD-542,7.0,86.24612080531844,delivered
2024-05-01,CUS-1078,user158@gmail.com,PROD-788,8.0,111.71238152259163,Pending
2024-05-12,CUS-8099,user843@outlook.com,PROD-438,2.0,40.258421627867826,In Transit
2024-06-11,8083,user573@gmail.com,PROD-235,5.0,116.11895012457055,shipped
2024-08-02,CUS-7230,user577@hotmail.com,,7.0,147.0189737427693,shipped
2024-08-08,5940,user213@gmail.com,PROD-424,8.0,52.31914319989244,In Transit
2024-08-22,CUS-4456,user568@hotmail.com,PROD-437,9.0,57.95502872587332,In Transit
2024-11-26,9599,user183@hotmail.com,PROD-194,6.0,152.7971147927926,shipped
2024-05-25,CUST-3711,user136@company.com,PROD-245,8.0,197.57965662002562,Delivered
2024-08-26,CUS-2668,user519@hotmail.com,PROD-330,3.0,57.614636207898215,In-Transit
2024-03-16,Customer 7420,user860@hotmail.com,PROD-947,3.0,149,pending
2024-01-09,C1365,user154@yahoo.com,PROD-524,1.0,48.37338909125456,SHIPPED
2024-03-14,Customer 5531,user989@yahoo.com,PROD-846,1.0,19.486715864734844,delivered
2025-02-04,CUST-6510,user504@gmail.com,PROD-467,1.0,$131.67,delivered
2024-09-09,CUST-9754,user824gmail.com,PROD-649,5.0,$184.02,Shipped
2024-08-17,CUST-9964,user168@yahoo.com,PROD-919,9.0,109.75213533623216,SHIPPED
2024-01-07,C7511,user777outlook.com,PROD-687,4.0,$42.76,in transit
2024-06-22,Customer 8504,user583yahoo.com,PROD-675,7.0,106.38943969231765,shipped
2024-05-20,CUS-3376,user945@gmail.com,PROD-368,3.0,72.16938958221112,in transit
2024-06-16,C2827,user719@yahoo.com,PROD-872,6.0,140.12798216584878,pending
2024-06-18,Customer 9569,user318@company.com,PROD-870,7.0,$149.48,Pending
2025-01-27,C3196,user471@hotmail.com,PROD-476,7.0,11.060604373671536,SHIPPED
2024-10-09,Customer 9843,user888@yahoo.com,PROD-539,1.0,79,DELIVERED
2024-05-01,CUST-6607,user964@gmail.com,PROD-588,9.0,-71.09177020256931,pending
2024-07-12,C1780,user651@outlook.com,PROD-128,5.0,167.5785644771806,Shipped
2024-01-05,7303,user535@hotmail.com,PROD-711,4.0,137.4766448412085,In Transit
2024-01-29,Customer 9714,user297@outlook.com,PROD-155,2.0,79.02597435832044,Pending
2024-06-13,C8569,user608@yahoo.com,PROD-166,9.0,92.32756784139744,In-Transit
2025-02-25,CUS-6784,user653@yahoo.cm,PROD-934,6.0,68.7556821073757,DELIVERED
2024-12-04,CUST-5941,user357@hotmail.com,PROD-705,6.0,126.46745872975328,SHIPPED
2024-05-15,Customer 8128,user857@outlook.com,PROD-665,6.0,47.68701915884176,SHIPPED
2024-12-30,C3461,user487@gmail.com,PROD-944,6.0,37,in transit
2024-11-16,Customer 1685,user295@outlook.com,PROD-709,7.0,13.47067509467331,Delivered
2024-12-07,CUS-8031,user822@hotmail.com,PROD-328,9.0,91.7124719854612,in transit
2024-05-24,6341, user378@gmail.com ,PROD-867,2.0,40.85744062899828,pending
2024-11-22,CUS-5875,user364@hotmail.com,PROD-985,4.0,152.48818210692366,delivered
2024-08-04,CUS-8697,user310@company.com,PROD-300,8.0,56.38884990571027,in transit
2024-10-27,8165, user740@yahoo.com ,PROD-579,6.0,155.35302913163707,Delivered
2024-05-11,1301,user202@hotmail.com,PROD-856,8.0,30.659455688066558,In-Transit
2024-10-18,Customer 9789,user831@yahoo.com,PROD-270,9.0,29.10127475335854,Pending
2024-03-10,CUST-8003,user683@yahoo.com,PROD-158,1.0,43.92550277149403,shipped
2024-09-08,4537,user610@gmail.com,PROD-879,2.0,88.67072560355923,SHIPPED
2025-02-18,C5558,user646@yahoo.com,PROD-194,5.0,172.35383532970508,pending
2024-10-01,Customer 9474,user567@gmail.com,PROD-990,4.0,160.6924557988679,pending
2024-12-29,C5082,user258@hotmail.com,PROD-570,4.0,24.819410395979478,In Transit
2024-06-30,Customer 9652, user316@gmail.com ,PROD-680,3.0,50.50069717542745,in transit
2024-06-15,CUST-2724, user717@company.com ,PROD-641,5.0,109.35207273796317,DELIVERED
2024-03-31,CUS-9706,user479@hotmail.com,PROD-188,7.0,159.38640816635032,In-Transit
2024-07-20,CUST-1022,user207@yahoo.cm,PROD-312,5.0,100.9032633800915,Shipped
2024-12-11,6926,user351@outlook.com,PROD-392,1.0,137.3665492931092,SHIPPED
2024-01-19,Customer 8295,user585@company.com,PROD-176,6.0,117.46011663065644,Delivered
2024-02-08,7279,user177@yahoo.com,PROD-146,5.0,171.68701832165428,delivered
2024-05-05,C8353,user953@yahoo.com,PROD-526,3.0,36.533461375461414,Delivered
2024-06-21,CUS-6995,user756@company.com,PROD-519,2.0,110,in transit
2024-05-20,1514,user628@hotmail.com,PROD-514,3.0,115.78650506766945,Pending
2024-08-29,CUS-7019,user830@company.com,PROD-360,9.0,115.16617082907949,delivered
2024-08-07,CUST-6343,user582@outlook.com,PROD-587,3.0,66.24797721354051,DELIVERED
2024-05-05,C9033,user902@hotmail.com,PROD-554,1.0,192,Delivered
2024-02-27,CUST-3520,user240@outlook.com,PROD-114,599.0,$152.70,pending
2024-05-27,C2428,user948@gmail.com,PROD-960,8.0,116.70771934891593,DELIVERED
2024-11-12,CUST-3159,user447@outlook.com,PROD-949,4.0,90.80357322868602,Shipped
2025-01-17,3547,user934@outlook.com,PROD-596,5.0,73.33545427623037,DELIVERED
2024-12-26,Customer 3649,user714@company.com,PROD-907,5.0,37.8498548552405,SHIPPED
2025-02-26,C4083,user219@yahoo.com,PROD-429,6.0,160.24592479476968,In-Transit
2024-01-01,CUS-2037,user272@outlook.com,PROD-246,7.0,119.09343672225584,delivered
2025-01-21,CUS-4489,user938@company.com,PROD-910,8.0,56.337187123941085,SHIPPED
2024-12-13,8544,user811@outlook.com,PROD-846,2.0,188.96249263694594,In Transit
2024-07-08,Customer 3634,user546@hotmail.com,PROD-189,1.0,184.43115436450668,Delivered
2024-07-09,CUST-8902,user810@gmail.com,PROD-580,6.0,12.242505709946347,Delivered
2025-01-03,CUST-2124,user849@yahoo.com,PROD-772,2.0,177,In Transit
2025-02-12,C3179,user468@company.com,PROD-689,3.0,64,DELIVERED
2024-11-07,6251,user725company.com,PROD-881,2.0,110.72677535508993,SHIPPED
2025-02-20,Customer 2929,user265@company.com,PROD-586,1.0,139.50837318822397,delivered
2025-02-25,CUST-8321,user690@yahoo.com,PROD-786,4.0,142.1358428429504,delivered
2024-04-26,8909,user115@outlook.com,,2.0,15.941139192210358,In Transit
2024-05-13,3023,user563@outlook.com,PROD-706,4.0,32.897254206180065,Delivered
2024-02-27,6891,user759@cmpany.cm,PROD-152,7.0,111,In Transit
2024-02-13,Customer 2080,user227@yahoo.com,PROD-602,6.0,44.30916347069971,Shipped
2024-06-21,3563,user837@company.com,PROD-921,2.0,117.8646328414052,Shipped
2024-06-08,4586,user675@company.com,PROD-962,9.0,31.574450200056127,Shipped
2024-06-21,5431,user993@outlook.com,PROD-126,4.0,146,shipped
2024-11-12,C7643,user969@yahoo.com,PROD-464,3.0,65,In-Transit
2024-10-29,Customer 4959,user201@yahoo.com,PROD-405,1.0,$94.29,Pending
2024-05-28,C1593,user804@outlook.com,PROD-356,9.0,77.54171939377761,pending
2024-03-20,CUST-4390,user142hotmail.com,,9.0,157.88991619178375,in transit
2025-01-08,CUST-1663,user150@yahoo.com,PROD-549,3.0,184,pending
2024-07-31,1541,user680@gmail.com,PROD-147,4.0,198.05986257155809,shipped
2024-07-21,C6093,user109@yahoo.com,PROD-820,7.0,160.02700792829552,delivered
2024-09-08,1867,user937@gmail.com,PROD-206,2.0,176.5882754998107,DELIVERED
2024-08-16,CUST-9623,user445@hotmail.com,PROD-185,5.0,149.6749492747515,Delivered
2024-06-12,6469,user755gmail.com,PROD-555,6.0,16.859005502844944,DELIVERED
2024-08-14,CUS-2169,user358@hotmail.com,PROD-997,8.0,62.45591909760683,In Transit
2024-05-26,Customer 2136,user846@company.com,PROD-937,1.0,151.82987961057987,Delivered
2024-01-20,CUST-9667,user929@outlook.com,PROD-701,2.0,92.1791103506366,in transit
2025-02-05,CUST-2019,user708@company.com,PROD-639,2.0,139.14070599271045,in transit
2024-02-16,2283,user952@hotmail.com,PROD-123,1.0,71.40661024129962,SHIPPED
2024-08-20,Customer 3010,user704@gmail.com,PROD-584,5.0,147.99783336567572,DELIVERED
2024-10-31,Customer 9266,user691@hotmail.com,PROD-322,4.0,195.40189507528189,Pending
2024-01-14,CUS-4471, user506@gmail.com ,PROD-899,5.0,43.209464969958916,in transit
2024-05-22,6624,user511@company.com,PROD-549,1.0,38.59275452026185,In-Transit
2025-02-18,Customer 9329,user315company.com,PROD-591,4.0,36.65132724308303,SHIPPED
2024-01-01,C6068,user916@outlook.com,,2.0,56.747885858134374,Pending
2025-01-07,CUST-7397,user653@yahoo.com,PROD-519,7.0,39.24771815271679,Delivered
2024-02-23,3757,user636@gmail.com,PROD-748,6.0,156.8882341579831,DELIVERED
2025-01-08,CUS-9186,user764@company.com,PROD-354,2.0,61.05191960505598,DELIVERED
2024-09-15,3610,user677@yahoo.com,PROD-516,3.0,29.095821330879396,Pending
2024-05-23,2449,user904@hotmail.com,PROD-273,5.0,141.60439671725382,Pending
2024-01-12,CUST-6017, user308@outlook.com ,PROD-544,3.0,172.68703680245758,in transit
2024-11-25,CUST-8999,user577@gmail.com,PROD-437,5.0,78.05591350702696,Delivered
2024-08-11,3096,user591@company.com,PROD-626,6.0,62.122664297442576,SHIPPED
2024-09-28,9895,user646@hotmail.com,PROD-368,6.0,163.8516825810153,In-Transit
2024-12-23,4331,user342@gmail.com,PROD-287,8.0,195.69389920956576,delivered
2025-02-11,C3978,user679@outlook.cm,PROD-810,2.0,166.58855319682834,delivered
2024-06-04,CUS-3839,user581@gmail.com,PROD-387,2.0,-168.75308108546878,shipped
2025-01-07,CUS-1685,user358@hotmail.com,PROD-598,7.0,16,In-Transit
2024-01-08,Customer 8531,user690@yahoo.com,PROD-402,5.0,101.05245525583877,Delivered
2024-05-01,Customer 8736,user597@company.com,PROD-537,8.0,134.40414700576795,Delivered
2024-12-13,Customer 7868,user155@outlook.com,PROD-932,9.0,141.53387133284744,SHIPPED
2024-06-12,Customer 5713,user828@yahoo.com,PROD-616,8.0,42.43240390202007,DELIVERED
2024-03-30,Customer 5998,user827@outlook.com,PROD-602,2.0,171,shipped
2024-05-15,CUST-2974,user167@hotmail.com,PROD-200,9.0,60.00206654475559,pending
2024-07-04,Customer 9461,user633@yahoo.com,PROD-774,2.0,163.62552606279675,SHIPPED
2024-11-11,C3014,user138company.com,PROD-237,4.0,74.74518608530325,pending
2024-06-26,C8896,user696@gmail.com,PROD-939,8.0,106.98786774384321,shipped
2024-01-28,1581, user660@company.com ,PROD-783,8.0,185.65834174047941,pending
2024-08-07,Customer 6347,user158@gmail.com,,7.0,25.744328935430968,DELIVERED
2024-12-22,CUST-3643,user613@outlook.com,PROD-785,1.0,60.155148182413654,In Transit
2024-02-10,C3297,user487@hotmail.com,PROD-401,5.0,154.09069788443296,shipped
2024-08-15,CUST-6560,user488@gmail.com,PROD-352,6.0,$112.02,SHIPPED
2024-07-10,1689,user168@company.com,PROD-990,8.0,121.76963064337964,In Transit
2025-02-14,CUS-1671, user757@gmail.com ,PROD-543,5.0,147.90208602429507,Pending
2024-05-24,CUST-2171,user213@gmail.cm,PROD-333,3.0,129.07762506878376,In-Transit
2024-07-19,2449,user960@hotmail.com,PROD-407,5.0,76.73289076571692,in transit
2025-02-20,C3539,user819@outlook.com,PROD-895,3.0,73.83690285724371,SHIPPED
2024-07-30,CUS-5260,user419@company.com,PROD-538,6.0,197.422542906641,Pending
2024-08-07,C7164,user211@gmail.com,PROD-865,4.0,$85.41,delivered
2024-08-27,C4670,user964@hotmail.com,PROD-123,3.0,70.12633928625506,delivered
2025-02-16,C9100,user473@company.com,PROD-845,2.0,$77.70,Delivered
2025-01-31,CUS-2938,user737@outlook.com,PROD-943,7.0,68.20821679724985,SHIPPED
2024-02-15,CUST-6976,user796@company.com,PROD-770,5.0,51,Shipped
2024-02-04,7588,user529@hotmail.com,PROD-897,3.0,51,in transit
2024-09-09,CUS-7304,user410gmail.com,PROD-254,3.0,102.39652187080411,Shipped
2025-01-24,C8875,user857@gmail.com,,1.0,154.68289413446072,In-Transit
2024-03-22,C1597,user451@yahoo.com,PROD-982,2.0,-175.44819804421653,pending
2025-01-05,CUS-1572,user429@outlook.com,PROD-324,6.0,118.36147806627649,Delivered
2024-09-12,C7171,user866@outlook.com,PROD-130,7.0,124.59587644685855,in transit
2024-07-15,C3090,user664@outlook.com,PROD-991,1.0,92.26093672137121,In Transit
2024-10-29,CUS-7566,user583@yahoo.com,PROD-544,5.0,149,shipped
2025-02-12,CUS-5624,user199hotmail.com,PROD-290,1.0,74.29811273594778,in transit
2024-01-10,C2517,user377@company.com,PROD-837,5.0,130.19658822549593,DELIVERED
2024-11-07,C4648,user991@yahoo.com,PROD-973,5.0,69.94892855419526,In Transit
2024-10-12,C2537,user380@outlook.com,PROD-961,3.0,$180.33,shipped
2024-08-29,CUS-4137,user826outlook.com,PROD-366,5.0,$190.06,In-Transit
2024-09-07,C1097,user125@outlook.cm,PROD-220,4.0,88.72022550224592,delivered
2024-12-30,CUST-4750,user266@hotmail.com,PROD-531,9.0,57.18706499690242,shipped
2024-01-05,Customer 9535,user466@yahoo.com,PROD-213,1.0,197.41104376727066,DELIVERED
2024-04-28,Customer 5666,user984@company.com,PROD-601,1.0,36.14140962785921,Delivered
2024-10-15,C1610,user511@gmail.com,PROD-802,3.0,124.22485101219196,shipped
2025-01-08,CUST-2854,user216@yahoo.com,PROD-998,3.0,77.03679118310252,pending
2024-03-05,CUS-6055,user852@yahoo.com,PROD-673,6.0,$162.40,in transit
2024-05-25,6774,user315@yahoo.com,PROD-481,8.0,117.31056942125879,in transit
2024-08-11,2749,user858@company.com,PROD-417,7.0,$166.51,Delivered
2024-08-26,Customer 1781,user637@hotmail.com,PROD-624,7.0,133.93578704079627,in transit
2024-06-25,CUST-8548,user554@yahoo.com,PROD-997,4.0,69.490617143814,pending
2024-09-23,CUS-7823,user794@outlook.com,PROD-816,4.0,177.67436974822616,In-Transit
2024-12-06,C4867,user325@outlook.com,PROD-406,3.0,$43.66,DELIVERED
2024-10-08,C5976,user731@outlook.com,PROD-757,2.0,36.776074028121684,SHIPPED
2024-03-03,C6879,user422@yahoo.com,PROD-775,3.0,53.25481457812743,SHIPPED
2024-08-04,CUST-8264,user750@gmail.com,PROD-397,340.0,93.07624326170911,delivered
2024-12-07,C3274,user674@company.com,PROD-370,3.0,138.0048843569172,Pending
2024-11-10,Customer 7744,user272@outlook.com,PROD-566,2.0,118.56334378158331,In-Transit
2024-10-09,CUST-6546, user128@outlook.com ,PROD-805,3.0,97,Pending
2024-06-25,CUST-7852,user450@yahoo.com,PROD-794,4.0,44.83909608339752,SHIPPED
2025-02-20,CUST-3551, user771@outlook.com ,PROD-972,1.0,185.02714818226198,shipped
2024-04-07,Customer 1007,user265@outlook.com,PROD-602,1.0,20.504979724586043,shipped
2024-04-14,Customer 1475,user867gmail.com,PROD-691,4.0,115.43531362198414,shipped
2024-04-08,CUS-9676,user536@outlook.com,,6.0,136.7142106141592,in transit
2025-01-19,8239,user248@gmail.com,PROD-796,1.0,29.446117032950802,in transit
2025-02-08,CUS-5654,user655@hotmail.com,PROD-899,8.0,160.28567663223274,Shipped
2024-11-06,C7971,user605@hotmail.com,PROD-981,2.0,$87.14,shipped
2024-01-06,Customer 4525,user401@cmpany.cm,PROD-738,1.0,180,shipped
2024-07-15,Customer 3822,user827@gmail.com,PROD-725,8.0,129.35549246707416,In Transit
2024-12-16,CUST-1258, user130@outlook.com ,PROD-590,2.0,115.60550831533598,Delivered
2024-05-12,CUST-2898,user716@outlook.com,PROD-395,5.0,44.059426836713094,SHIPPED
2024-12-23,CUS-4200,user488@hotmail.com,PROD-805,7.0,$110.67,in transit
2024-09-15,1687,user137@hotmail.com,PROD-320,2.0,103.86533645878285,pending
2024-01-23,CUST-9804,user553@gmail.com,PROD-535,8.0,143.13811251397502,DELIVERED
2024-02-22,Customer 8133,user112@outlook.com,PROD-343,8.0,86.84865688261883,in transit
2024-06-13,CUST-3591,user431@cmpany.cm,PROD-125,6.0,114.67795645428242,DELIVERED
2024-07-20,CUS-8183,user486@hotmail.com,PROD-116,4.0,88.01848717371305,Shipped
2024-03-23,CUS-9766,user857@gmail.com,PROD-582,3.0,97.25577662411719,DELIVERED
2024-05-24,6108,user597@hotmail.com,PROD-601,5.0,180.1485810257845,in transit
2024-03-25,1669,user355@hotmail.com,PROD-306,2.0,159,delivered
2024-03-18,8329,user688@hotmail.com,PROD-978,5.0,147.98442816344286,in transit
2024-12-31,Customer 1923,user930@company.com,PROD-929,3.0,69.31455887913576,In-Transit
2024-01-01,C9438,user404@yahoo.com,PROD-858,8.0,145.77860547582998,delivered
2024-02-20,CUST-9004,user627@outlook.com,PROD-272,9.0,48.93618920882565,shipped
2024-06-21,CUS-7274,user881@gmail.com,PROD-383,6.0,181.52713222809612,SHIPPED
2024-07-23,CUS-4864,user285@company.com,PROD-969,9.0,83.7152474848877,pending
2024-09-16,Customer 8833,user688@yahoo.com,PROD-632,5.0,84.83726594278694,DELIVERED
2025-01-03,1226,user629@gmail.com,PROD-708,2.0,11.521074890151683,in transit
2024-10-14,1264,user830@outlook.com,PROD-154,3.0,96,in transit
2024-02-03,Customer 1645,user941@yahoo.com,PROD-226,3.0,58,DELIVERED
2024-12-13,CUST-8544,user544@company.com,PROD-342,1.0,143.95518635492044,Pending
2024-04-04,CUST-6569,user838@yahoo.com,PROD-947,9.0,$123.01,SHIPPED
2024-03-12,Customer 3504,user120@yahoo.com,PROD-826,9.0,149.4253165704399,In Transit
2024-02-08,1587,user233@outlook.com,PROD-563,492.0,94.65793149898711,Delivered
2024-06-02,Customer 5079,user928@outlook.com,PROD-137,9.0,98.46006509623602,shipped
2024-09-06,7299,user200@company.com,PROD-626,8.0,105.67053770874746,delivered
2024-06-10,C9381,user605@yahoo.com,PROD-100,6.0,$46.49,in transit
2024-04-27,CUS-2715,user835@gmail.com,PROD-812,7.0,196.67719811123118,Shipped
2024-09-15,C7450,user123@company.com,PROD-954,2.0,50.89182692503757,SHIPPED
2025-01-13,C6433,user727@yahoo.com,PROD-448,2.0,189.45647035075808,DELIVERED
2024-11-01,CUST-8096,user326@hotmail.com,PROD-580,8.0,175.59033779835173,in transit
2024-09-24,CUS-7980,user959@outlook.com,PROD-450,2.0,164.8147328434348,delivered
2024-02-23,Customer 2674,user199@outlook.com,PROD-986,7.0,106.06649118603185,Shipped
2024-08-23,CUST-9915,user562@cmpany.cm,PROD-135,4.0,136.6888933446457,Delivered
2025-01-23,7049,user370@hotmail.com,PROD-981,9.0,47.749966135329785,Delivered
2024-08-09,C5578,user701@outlook.com,PROD-722,9.0,49.246295329385404,delivered
2024-09-07,Customer 2958,user512@outlook.com,PROD-567,4.0,$193.58,SHIPPED
2024-11-08,CUS-6779,user217@yahoo.com,PROD-808,5.0,189.76753003120604,Shipped
2025-02-04,Customer 7144,user559@outlook.com,PROD-987,1.0,143,pending
2024-04-21,CUST-7659,user394@gmail.com,PROD-772,9.0,70.35880385735156,DELIVERED
2024-09-11,C7040,user185@company.com,PROD-226,2.0,194.15598578932523,Shipped
2024-10-29,7370,user240@company.com,PROD-544,9.0,84,pending
2025-02-10,CUS-1948,user470@outlook.com,PROD-563,6.0,60.91170690019247,In-Transit
2024-07-25,Customer 7115,user342@gmail.com,PROD-339,9.0,178.4483035031144,DELIVERED
2024-08-16,Customer 8568,user313@outlook.com,PROD-204,3.0,180.96968019022574,shipped
2024-12-06,CUS-2787,user498@company.com,PROD-596,9.0,$148.38,In Transit
2025-02-01,8374,user527gmail.com,PROD-784,4.0,36,shipped
2024-03-06,C2138,user425@outlook.com,PROD-593,9.0,85.4070897017151,In Transit
2024-03-15,CUS-5741, user987@yahoo.com ,PROD-502,3.0,101.93166367414987,shipped
2024-04-12,CUST-7362,user313@gmail.com,PROD-775,4.0,58.06801910578029,Shipped
2025-02-25,CUST-4674,user479@company.com,PROD-765,156.0,126.32039345867648,pending
2024-07-10,C7701,user704@yahoo.com,PROD-649,2.0,122.55420522772448,SHIPPED
2024-09-08,Customer 5596,user379@yahoo.com,PROD-354,5.0,131.2576872254279,delivered
2024-08-13,CUST-6661,user199@company.com,PROD-194,9.0,194.63664068908716,in transit
2024-10-20,CUST-9787,user162@yahoo.com,PROD-577,4.0,40.32214488488477,In Transit
2024-11-01,CUS-9472,user191hotmail.com,PROD-289,5.0,194.7807761847531,in transit
2024-04-07,C2750,user152@yahoo.com,PROD-832,3.0,139,In-Transit
2024-12-03,CUS-5178,user508hotmail.com,PROD-522,3.0,131.5257769688428,In-Transit
2024-10-12,CUST-3946,user975@yahoo.com,PROD-704,9.0,47.79044483767821,in transit
2024-11-30,C6394,user971@outlook.com,PROD-154,2.0,56.891292006667754,pending
2024-12-12,CUS-6075,user389@yahoo.com,PROD-769,7.0,151.76619183028782,In-Transit
2024-11-03,8230,user140@company.com,PROD-310,5.0,167.0356013893586,DELIVERED
2024-09-05,CUS-2531,user502outlook.com,PROD-833,5.0,31.694337610014806,in transit
2024-06-14,CUST-3990,user290@hotmail.com,PROD-769,1.0,175.9947433245723,In-Transit
2024-11-30,Customer 5493,user817@gmail.com,,9.0,19.17439179383766,In Transit
2024-01-30,3723,user968@gmail.com,PROD-874,3.0,14.161165356633937,SHIPPED
2024-09-03,CUS-1285,user873@outlook.com,PROD-988,4.0,119.67921030198791,In-Transit
2024-04-15,CUS-7816,user357@gmail.com,PROD-396,1.0,138.05435985431023,pending
2024-02-20,Customer 2762,user335@company.com,PROD-562,9.0,82.44402561388192,pending
2024-03-21,CUS-1040,user226@company.com,PROD-296,3.0,104.85047818326257,in transit
2024-05-12,Customer 9259,user388@company.com,PROD-190,831.0,175.86325088880557,In Transit
2024-10-11,Customer 8804,user236@outlook.com,PROD-643,6.0,115.81019953936995,in transit
2025-01-22,CUS-4198,user853@gmail.com,PROD-493,7.0,172,Delivered
2024-05-17,3479, user401@outlook.com ,PROD-960,6.0,49.999778585545485,Shipped
2024-07-02,Customer 6154,user774@gmail.com,PROD-537,2.0,23.72209230782797,Shipped
2025-02-04,CUST-2492,user447@yahoo.com,PROD-194,7.0,180.99561840159637,pending
2024-11-25,2348,user786@hotmail.com,PROD-569,5.0,$34.41,Shipped
2024-09-29,Customer 8851,user212@company.com,PROD-878,9.0,178,shipped
2024-12-05,CUS-8156,user873@outlook.com,PROD-293,7.0,111.49720035533682,DELIVERED
2024-03-09,8368,user401@yahoo.com,PROD-435,753.0,10.111497563501631,in transit
2024-02-03,5577,user788@gmail.com,PROD-954,7.0,95.20986549767166,DELIVERED
2024-09-18,CUS-8468,user152@yahoo.com,PROD-311,8.0,99.7865096404865,in transit
2024-02-22,Customer 7581,user217@hotmail.com,PROD-565,2.0,$83.93,Delivered
2024-07-23,Customer 7317,user279@outlook.com,PROD-320,6.0,174.37214004721915,In-Transit
2024-05-05,CUS-7748,user576@outlook.com,PROD-348,2.0,60.53986526347552,shipped
2024-08-22,8986,user202hotmail.com,PROD-915,7.0,-188.00809935620794,SHIPPED
2024-02-12,Customer 4740,user666@yahoo.com,PROD-613,1.0,69.17413069824437,in transit
2024-08-27,CUST-2846,user453@company.com,PROD-741,1.0,182.10513019889464,In Transit
2025-01-05,Customer 1771,user527@gmail.com,PROD-871,6.0,173.77354141202665,pending
